1,400
2,1000
3,800
4,800
5,720
6,733.3333333
7,800
8,800
9,755.5555556
10,720
11,690.9090909
12,866.6666667
13,861.5384615
14,914.2857143
15,906.6666667
16,925
17,1058.823529
18,1044.444444
19,1031.578947
20,1020
21,1009.52381
22,1000
23,1043.478261
24,1033.333333
25,1024
26,1030.769231
27,1007.407407
28,1000
29,1006.896552
30,1240
31,1225.806452
32,1212.5
33,1224.242424
34,1305.882353
35,1302.857143
36,1322.222222
37,1448.648649
38,1442.105263
39,1435.897436
40,1410
41,1410
42,2150
43,2120
44,2140
45,2220
46,2230
47,2250
48,2240
49,2320
50,2330
51,2410
52,2440
53,2400
54,2450
55,2510
56,3010
57,3080
58,3030
59,3030
60,3110
61,3120
62,3110
63,3110
64,3110
65,3120
66,3200
67,3240
68,3250
69,3260
70,3270
71,3170
72,3170
73,3160
74,3130
75,3050
76,3210
77,3200
78,3130
79,3130
80,3130
81,3220
82,3000
83,3030
84,3030
85,2990
86,3070
87,3060
88,3070
89,3000
90,3000
91,2940
92,2930
93,3100
94,3060
95,2990
96,2520
97,2470
98,2500
99,2500
100,2600
101,2630
102,2750
103,2770
104,2750
105,2730
106,2690
107,2680
108,2680
109,2700
110,2670
111,2590
112,3070
113,3170
114,3170
115,3183
116,3053
117,3123
118,3263
119,3333
120,3333
121,3283
122,3013
123,2983
124,3003
125,3043
126,2993
127,3213
128,3193
129,3308
130,3338
131,3318
132,3298
133,3128
134,3108
135,3293
136,3283
137,3413
138,3393
139,3498
140,3328
141,3288
142,3348
143,3623
144,3633
145,3758.02
146,3838.02
147,3808.02
148,3798.02
149,4098.01975
150,4098.01975
151,4178.01975
152,3718.01975
153,3628.01975
154,3868.01975
155,3855.01975
156,3805.01975
157,3745.01975
158,3545.01975
159,3455.01975
160,3435.01975
161,3445.01975
162,3205.01975
163,3308.24675
164,3430.74675
165,3530.74675
166,3620.74675
167,3545.74675
168,3565.74675
169,3560.74675
170,3635.74675
171,3645.74675
172,3655.74675
173,3657.31925
174,3667.31925
175,3522.31925
176,3582.31925
177,3512.31925
178,3887.59925
179,3882.59925
180,3892.59925
181,3882.59925
182,3947.59925
183,3662.59925
184,3702.59925
185,3737.57925
186,3607.57925
187,3627.57925
188,3727.57925
189,3552.5795
190,3677.5795
191,3677.5795
192,3787.5795
193,3777.5795
194,3735.6025
195,3826.6275
196,3826.6275
197,3806.6275
198,3961.6275
199,4036.6275
200,4146.6275
201,4286.6275
202,4416.62725
203,4378.40025
204,4410.90025
205,4370.90025
206,4465.15025
207,4490.15025
208,4470.15025
209,4460.15025
210,4627.77025
211,4657.77025
212,4727.77025
213,4726.19775
214,4756.19775
